Asilabilir_Engel_Seviyesi,Haritalandirma,Hazne_Kapasitesi,Uygulama_Uzerinden_Kontrol,Yer_Silme_Ozelligi,Calisma_Modu_Sayisi,Ozellik,Sarjli_Kullanim_Suresi,url,price
1 ,Lazer ,500-1000,Var,Yok,3,Robot,60 - 120,https://www.trendyol.com//senya/elektrikli-supurge-robotu-paspas-my-little-robot-sycn-vc009-wifi-uzerinden-baglanir-p-780252039?boutiqueId=61&merchantId=262598,15285.0
2,Lazer,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//viomi/viomi-v2-vacuum-cleaner-lazer-sensor-akilli-robot-supurge-p-34137742?boutiqueId=61&merchantId=541935,11742.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777743456?boutiqueId=61&merchantId=409995,34999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777743433?boutiqueId=61&merchantId=409995,34999.0
3 ,Lazer ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//grundig/robot-supurge-beyaz-li-on-p-772858934?boutiqueId=61&merchantId=409995,9999.0
3 ,Lazer ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//grundig/robot-supurge-beyaz-li-on-p-772858893?boutiqueId=61&merchantId=409995,9999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-serisi-islak-kuru-moplu-siyah-robot-supurge-4000-pa-0-35-litre-siyah-14-76-v-p-756845618?boutiqueId=61&merchantId=109514,15750.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778025401?boutiqueId=61&merchantId=409995,21999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//hellove/isme-ozel-etiket-mop-2-lite-xiaomi-cicekli-robot-supurge-siyah-dekoratif-supurge-sticker-p-641788809?boutiqueId=61&merchantId=116512,1999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//hellove/cicekli-robot-supurge-etiketi-xiaomi-robot-vacuum-mop-essential-siyah-dekoratif-supurge-sticker-p-376451810?boutiqueId=61&merchantId=116512,1999.0
1 ,Jiroskop ,250-500,Var,Var,1,Robot,120,https://www.trendyol.com//polhammobile/polham-cam-pencere-ve-fayans-yuzey-temizleme-robotu-ev-ofis-rezidanslar-icin-cam-silme-robotu-p-474803032?boutiqueId=61&merchantId=761434,6758.0
1 ,Yok,0-250,Var,Yok,3,Robot,120,https://www.trendyol.com//luxell/fast-fryer-xl-fritoz-black-gold-5-5-litre-air-fryer-fastcook-colour-series-p-720614465?boutiqueId=61&merchantId=190996,3711.0
2 ,Lazer ,250-500,Var,Var,3,Robot,60 - 120,https://www.trendyol.com//next/pro-maid-x8-akilli-robot-supurge-p-449653600?boutiqueId=61&merchantId=391690,6910.0
1 ,Jiroskop ,0-250,Var,Var,3,Robot,120,https://www.trendyol.com//coofbe/cam-pencere-ve-fayans-yuzey-temizleme-robotu-ev-ofis-rezidanslar-icin-cam-silme-robotu-p-347123639?boutiqueId=61&merchantId=761715,6758.0
1 ,Jiroskop ,0-250,Var,Var,3,Robot,120,https://www.trendyol.com//coofbe/cam-pencere-ve-fayans-yuzey-temizleme-robotu-ev-ofis-rezidanslar-icin-cam-silme-robotu-p-346762853?boutiqueId=61&merchantId=761715,6758.0
2,Lazer,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//ebohcaci/temizlik-robotu-fayans-cam-sil-spreyli-telefon-kontrol-p-411918457?boutiqueId=61&merchantId=327668,85990.0
2 ,Lazer ,0-250,Var,Var,3,Robot,120,https://www.trendyol.com//redline/rebored-g2-robot-supurge-p-119474028?boutiqueId=61&merchantId=143493,11750.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/evrekala-shop-robot-supurge-islak-kuru-tum-zeminleri-silme-supurme-yetkili-satici-evrekala-p-762628230?boutiqueId=61&merchantId=109514,242999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/aqua-premium-islak-ve-kuru-temizlik-robotu-guclu-4000-pa-emis-gucu-360-lazer-navigasyon-p-782488764?boutiqueId=61&merchantId=825207,26999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778031294?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-siyah-4000-watt-p-778022479?boutiqueId=61&merchantId=409995,21999.0
4+ ,Lazer ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/3000-serisi-aqua-robot-supurge-beyaz-p-762672139?boutiqueId=61&merchantId=409995,21999.0
4+ ,Lazer ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/ozel-seri-3000-serisi-aqua-robot-supurge-beyaz-p-762672024?boutiqueId=61&merchantId=409995,21999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/homerun-7000-serisi-beyaz-islak-kuru-robot-supurge-5000-pa-titresimli-mop-sert-zemin-ve-hali-p-781944526?boutiqueId=61&merchantId=455417,298541.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-islak-ve-kuru-titresimli-premium-robot-supurge-beyaz-gold-p-771521636?boutiqueId=61&merchantId=825207,33160.0
1 ,Jiroskop ,0-250,Var,Var,3,Robot,0 - 30,https://www.trendyol.com//polhammobile/polham-cam-pencere-ve-fayans-yuzey-temizleme-robotu-ev-ofis-rezidanslar-icin-cam-silme-robotu-p-368689505?boutiqueId=61&merchantId=761434,6758.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778031362?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777744080?boutiqueId=61&merchantId=409995,34999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-siyah-p-778021282?boutiqueId=61&merchantId=409995,21999.0
4+ ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-series-aqua-islak-ve-kuru-robot-supurge-beyaz-p-772856522?boutiqueId=61&merchantId=409995,29499.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-serisi-islak-kuru-moplu-premium-beyaz-robot-supurge-4000-pa-sert-zemin-ve-haliya-uygun-p-769590719?boutiqueId=61&merchantId=197550,18599.0
2 ,Jiroskop ,250-500,Var,Var,1,Robot,120,https://www.trendyol.com//tukailai/tukailai-robot-supurge-wi-fi-app-kontrolu-p-768012417?boutiqueId=61&merchantId=262598,9237.0
2 ,Jiroskop ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//thamtu/g2-silme-fonksiyonlu-robot-supurge-p-767148113?boutiqueId=61&merchantId=262598,11692.0
2 ,Lazer ,250-500,Var,Yok,3,Robot,120,https://www.trendyol.com//peak-shine/te-sv-18-li-solo-akulu-dikey-supurge-p-741693176?boutiqueId=61&merchantId=604741,8300.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//peak-shine/hf910h-011-hf9-sarjli-dikey-supurge-p-723092632?boutiqueId=61&merchantId=128520,12999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//hellove/supurge-sticker-mop-2-lite-xiaomi-robot-supurge-siyah-dekoratif-supurge-sticker-p-641791504?boutiqueId=61&merchantId=116512,1999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//hellove/supurge-koruyucu-xiaomi-vacuum-mop-2-pro-plus-beyaz-yuzey-sticker-cizilme-onleyici-etiket-maskeleyic-p-467497149?boutiqueId=61&merchantId=116512,1999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//hellove/sticker-etiket-supurge-koruyucu-xiaomi-mop-essential-beyaz-yuzey-sticker-cizilme-onleyici-etiket-p-389446843?boutiqueId=61&merchantId=116512,1999.0
1 ,Yok,0-250,Yok,Var,1,Robot,0 - 30,https://www.trendyol.com//ezere/cam-pencere-temizleme-robotu-cam-silme-fayans-yuzey-temizleme-robotu-beyaz-p-478193435?boutiqueId=61&merchantId=761715,7161.0
4+ ,Yok,0-250,Yok,Var,3,Robot,120,https://www.trendyol.com//nikadu/cam-pencere-temizleme-robotu-cam-silme-fayans-yuzey-temizleme-robotu-p-757296220?boutiqueId=61&merchantId=801276,64511.0
3 ,Yok,0-250,Var,Var,3,Robot,120,https://www.trendyol.com//robokit/xiaomi-1c-vacuum-styj02ym-mop-2-li-hepa-filtre-uyumlu-p-271499898?boutiqueId=61&merchantId=192180,1590.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778026650?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777747697?boutiqueId=61&merchantId=409995,32999.0
4+ ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-series-aqua-islak-ve-kuru-robot-supurge-beyaz-p-772857191?boutiqueId=61&merchantId=409995,299999.0
3 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//viomi/se-vacuum-lazer-sensor-robot-supurge-ve-paspas-guncel-dijital-garantili-p-76196124?boutiqueId=61&merchantId=455417,150441.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778025515?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777747750?boutiqueId=61&merchantId=409995,32999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778031920?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778031697?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777748348?boutiqueId=61&merchantId=409995,32999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744354?boutiqueId=61&merchantId=409995,34999.0
3 ,Lazer ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//grundig/robot-supurge-beyaz-li-on-p-772858936?boutiqueId=61&merchantId=409995,9999.0
2,Lazer,1500+,Var,Var,3,Robot,120,https://www.trendyol.com//imilab/v1-akilli-toz-bosaltma-uniteli-robot-supurge-genpa-garanti-li-p-166706423?boutiqueId=61&merchantId=195875,189999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777746008?boutiqueId=61&merchantId=409995,34999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777745091?boutiqueId=61&merchantId=409995,36999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744917?boutiqueId=61&merchantId=409995,36999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744840?boutiqueId=61&merchantId=409995,36999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777744657?boutiqueId=61&merchantId=409995,36999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/evrekala-shop-islak-kuru-robot-supurge-philips-lazer-teknolojisi-230-dk-yetkili-satici-evrekala-new-p-766508120?boutiqueId=61&merchantId=495689,248140.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/homerun-3000-serisi-islak-kuru-lazer-haritalandirma-yuksek-emis-gucu-robot-supurge-beyaz-p-781219520?boutiqueId=61&merchantId=881452,21799.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778030530?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-siyah-4000-watt-p-778022294?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777748214?boutiqueId=61&merchantId=409995,32999.0
4+ ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/7000-seris-islak-ve-kuru-robot-supurge-p-762676580?boutiqueId=61&merchantId=409995,29999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777743924?boutiqueId=61&merchantId=409995,37999.0
4+ ,Lazer ,250-500,Var,Var,3,Robot,60 - 120,https://www.trendyol.com//philips/islak-kuru-ozellikli-ozel-seri-robot-supurge-p-762372608?boutiqueId=61&merchantId=409995,22999.0
2 ,Lazer ,1500+,Var,Var,3,Robot,120,https://www.trendyol.com//philips/xu3110-02-homerun-3100-serisi-islak-kuru-robot-supurge-beyaz-p-767082196?boutiqueId=61&merchantId=530549,24899.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/aqua-islak-ve-kuru-temizlik-robotu-guclu-4000-pa-emis-gucu-360-lazer-navigasyon-premium-versiyon-p-782544857?boutiqueId=61&merchantId=825207,26999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-serisi-aqua-islak-kuru-ve-moplu-4000-pa-ultra-emis-gucu-230dk-pil-sureli-robot-supurge-p-781878172?boutiqueId=61&merchantId=825207,34999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,120,https://www.trendyol.com//baseus/heyo-rotation-countdown-manyetik-dijital-zamanlayici-calar-saat-siyah-p-758988133?boutiqueId=61&merchantId=761715,775.0
1 ,Jiroskop ,250-500,Var,Var,3,Robot,60 - 120,https://www.trendyol.com//ilife/a10s-akilli-robot-supurge-p-102756344?boutiqueId=61&merchantId=190712,10900.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777743016?boutiqueId=61&merchantId=409995,34999.0
3 ,Lazer ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//grundig/robot-supurge-beyaz-li-on-p-772858782?boutiqueId=61&merchantId=409995,9999.0
4+ ,Lazer ,250-500,Var,Var,3,Robot,60 - 120,https://www.trendyol.com//philips/islak-kuru-ozellikli-epa-11-robot-supurge-p-762372496?boutiqueId=61&merchantId=409995,21999.0
1 ,Yok,0-250,Yok,Yok,3,Robot,30 - 60,https://www.trendyol.com//irishom/robotik-havuz-temizleyici-havuz-elektrikli-supurge-led-gostergesi-ile-90-dakika-surer-p-769916454?boutiqueId=61&merchantId=262598,14299.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//grunding/vcr-7230-robot-supurge-p-762576432?boutiqueId=61&merchantId=782378,16999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-yeni-serisi-islak-kuru-ve-moplu-230dk-calisma-sureli-premium-akilli-robot-supurge-p-781528948?boutiqueId=61&merchantId=825207,26999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-beyaz-p-778030798?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-siyah-4000-watt-p-778022499?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-3000-serisi-aqua-robot-supurge-siyah-p-778022320?boutiqueId=61&merchantId=409995,21999.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777748292?boutiqueId=61&merchantId=409995,32999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-p-777743679?boutiqueId=61&merchantId=409995,34999.0
3 ,Kamera ,1000-1500,Var,Var,2,Sulu,120,https://www.trendyol.com//black-decker/nvc115jl-5-4wh-3-6v-1-5ah-li-ion-sarjli-supurge-p-443853120?boutiqueId=61&merchantId=147735,2999.0
3 ,Kamera ,1000-1500,Var,Var,2,Sulu,120,https://www.trendyol.com//black-decker/nvc115jl-5-4wh-3-6v-1-5ah-li-ion-sarjli-supurge-p-411336713?boutiqueId=61&merchantId=147735,2999.0
3 ,Kamera ,1000-1500,Var,Var,2,Sulu,120,https://www.trendyol.com//black-decker/nvc115jl-5-4wh-3-6v-1-5ah-li-ion-sarjli-supurge-p-378165152?boutiqueId=61&merchantId=147735,2999.0
3 ,Kamera ,1000-1500,Var,Var,2,Sulu,120,https://www.trendyol.com//black-decker/nvc115jl-5-4wh-3-6v-1-5ah-li-ion-sarjli-supurge-p-375091680?boutiqueId=61&merchantId=147735,2999.0
3 ,Kamera ,1000-1500,Var,Var,2,Sulu,120,https://www.trendyol.com//black-decker/nvc115jl-5-4wh-3-6v-1-5ah-li-ion-sarjli-supurge-p-375072928?boutiqueId=61&merchantId=147735,2999.0
2,Lazer,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//ally-mobile/ezere-cam-pencere-temizleme-robotu-cam-silme-fayans-yuzey-temizleme-robotu-p-102370137?boutiqueId=61&merchantId=147423,65894.0
2,Lazer,500-1000,Var,Var,3,Robot,120,https://www.trendyol.com//cvs/roboto-slim-robot-supurge-p-315902136?boutiqueId=61&merchantId=574638,8835.0
3 ,Jiroskop ,0-250,Var,Var,3,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-siyah-65-db-p-777748245?boutiqueId=61&merchantId=409995,32999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-serisi-islak-kuru-moplu-premium-beyaz-robot-supurge-4000-pa-sert-zemin-ve-haliya-uygun-p-772544683?boutiqueId=61&merchantId=825207,26999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744653?boutiqueId=61&merchantId=409995,34999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744363?boutiqueId=61&merchantId=409995,34999.0
3 ,Jiroskop ,0-250,Var,Var,2,Robot,30 - 60,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-robot-supurge-beyaz-5000-watt-p-777744225?boutiqueId=61&merchantId=409995,34999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/homerun-7000-serisi-aqua-islak-ve-kuru-titresimli-premium-robot-supurge-siyah-p-772583514?boutiqueId=61&merchantId=825207,34999.0
2 ,Lazer ,250-500,Var,Var,3,Robot,120,https://www.trendyol.com//philips/3000-yeni-serisi-islak-kuru-ve-moplu-4000-pa-emis-gucu-premium-akilli-robot-supurge-p-781512347?boutiqueId=61&merchantId=825207,26999.0
2 ,Lazer ,250-500,Var,Var,3,Toz Torbalı,120,https://www.trendyol.com//arcelik/imperium-robo-3-0-rs-9131-uyumlu-robot-supurge-toz-torbasi-p-786217003?boutiqueId=61&merchantId=885777,200.0
